Group Name,User Name,Facebook Id,Likes at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Underperforming Score
East Boston Open Discussion,,408282242636625,N/A,2016-09-20 11:06:25 EDT,Photo,0,31,0,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/408282242636625/permalink/881483861983125,"Last night's Orient Heights Neighborhood Council meeting should serve as a primer for corporations that want to circumvent established agreements in our community. Just remember to enlist the assistance of someone with poor recollection skills of what transpired during earlier meetings, e.g., gatherings of Impact Advisory Groups. The following is what key players did and, clearly, it worked. First, present your idea to the group assigned to the geographical boundaries where you will be doing business. Gauge the appetite for your proposal. If you sense that you do not have enough support, ask for a delay in a vote by the group. You may need to ask for several delays depending upon how long (probably months) it will take to gather enough people to attend the requisite number of meetings before they can cast votes. Then, you need to ask your ""advocate"" to find someone to speak favorably on your offering of cash to fix problems on private property that have been ignored by benign neglect. It won't matter if that speaker is from another municipality where he would never gain approval for a proposal such as yours (i.e., a large billboard.) It wouldn't hurt your argument to have another person lecture or preach to the group (truncated)",https://www.facebook.com/photo.php?fbid=10210924423572735&set=gm.881483861983125&type=3,,,,,,,31,-2.32
You Know You From South Dallas If.....,,113523748745557,N/A,2016-11-07 17:24:52 EST,Native Video,6,3,7,0,0,3,0,0,0,share,0,3586243,0,00:08:44,https://www.facebook.com/groups/113523748745557/permalink/1062505973847325,,https://www.facebook.com/davidtamelamann/videos/10154577457870340/,,,David and Tamela Mann,Mr. Brown encourages America to get out and VOTE! #DavidMann #TamelamannOneWay #Mrbrown #Cora #Live4ElectionDay,,,19,-2.21
You Know You From South Dallas If.....,,113523748745557,N/A,2016-10-01 16:39:22 EDT,Status,28,3,2,1,0,2,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/113523748745557/permalink/1025482897549633,Obama did that shit!,,,,,,,,36,-2.08
East Boston Open Discussion,,408282242636625,N/A,2016-10-05 20:14:58 EDT,Link,13,14,1,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/408282242636625/permalink/891520284312816,Come join your fellow Dems and watch the debate and chat with friends and neighbors!,https://www.facebook.com/events/259806571082466/,,,Debate Watch Party,Please join the Ward 1 Democratic Committee and the @[240809872736895:274:Massachusetts Latino Democratic Caucus] for a presidential debate watch party. Come cheer on Hillary Clinton with other supporters!,,,28,-2.04
You Know You From South Dallas If.....,,113523748745557,N/A,2016-10-01 14:47:18 EDT,Native Video,8,3,5,0,2,2,0,1,0,share,0,0,0,00:00:00,https://www.facebook.com/groups/113523748745557/permalink/1025409510890305,,https://www.facebook.com/mediatakeout/videos/1406082629423680/,,,Mediatakeout,RACIST Donald Trump Supporter ATTACKS Taco Bell Employee . . . Calls Him The 'N WORD' And Tries To BEAT HIM UP . . . But That Racist WASN'T READY!! (It Started When The Employee Said He Did Not LIKE Trump),,,21,-2
East Boston Open Discussion,,408282242636625,N/A,2016-10-24 13:49:48 EDT,Status,19,12,0,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/408282242636625/permalink/904099619721549,Polls open in 10 Min!!!! 2PM Sharp Orient Heights Yacht Club 61 Bayswater St.! They close at 8PM!!! You can also vote at Boston City Hall from now until Election Day and at all these other locations https://www.boston.gov/news/early-voting-locations-boston-2016-election,,,,,,,,31,-1.84
New To Austin 20-30’s (NTA),,233293443506311,N/A,2016-10-21 12:55:37 EDT,Status,18,2,1,2,0,1,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/233293443506311/permalink/725667304268920,"Right now, in the middle of the Gulf of Mexico, there is a pod of dolphins. They are swimming and frolicking and catching fish and enjoying their morning. And, they have no idea who Hillary Clinton and Donald Trump are. Don't you wish you were one of those dolphins?",,,,,,,,24,-1.71
East Boston Open Discussion,,408282242636625,N/A,2016-10-28 11:57:05 EDT,Link,8,29,0,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/408282242636625/permalink/906680482796796,Just googled this for Eastie's early voting and more specifically Jeffries Point residents. Sunday 10-29 from 12-6 at the Heritage.....Just want to cast my vote asap...Please vote and vote wise..!,http://www.eastietimes.com/2016/10/06/eastie-early-voting-sites-released/,,,Eastie Early Voting Sites Released | East Boston Times-Free Press,"The City of Boston’s Election Department this week released the times, dates and locations of the early voting sites in East Boston for the upcoming Presidential Election.",,,37,-1.54
You Know You From South Dallas If.....,,113523748745557,N/A,2016-09-14 13:44:56 EDT,Photo,71,3,0,1,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/113523748745557/permalink/1011969752234281,THE FIRST PRESIDENT THAT HAD SWAG💯💯💯💯 WHO'S GONNA MISS THE PRESIDENT WHEN HE'S NOT LONGER THE PRESIDENT OF THE USA 😂😂😂,https://www.facebook.com/photo.php?fbid=1097668020319130&set=gm.1011969752234281&type=3,,,,,,,75,-1.43
East Boston Open Discussion,,408282242636625,N/A,2016-11-07 22:48:07 EST,Status,8,27,0,0,0,5,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/408282242636625/permalink/913815745416603,I have a question. If the marijuana vote gets passed can you smoke legally nov 9th?,,,,,,,,40,-1.43
East Boston Open Discussion,,408282242636625,N/A,2016-11-07 20:45:09 EST,Status,0,43,0,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/408282242636625/permalink/913770785421099,I am going to vote tomorrow if I don't have an id what can I bring,,,,,,,,43,-1.33
Good Eats Houston,,471232433050231,N/A,2016-10-28 09:09:56 EDT,Link,5,12,0,2,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/471232433050231/permalink/659137730926366,"Happy Friday! As a Good Eats Texas Supporter, Foodie Club member and official Backer (Kevin Baker Real Estate) Take a second to help me out. I need your vote for my real estate website. Click below and VOTE FOR ME PLEASE , takes one second CLICK BELOW thanks in advance!!!! Good Eats TexasGood Eats LocalMike Puckett ",http://woobox.com/ct4bek/gallery/oRdC1gjMDoQ,,,Kevin Baker's Photo,http://www.northhoustonhomelistings.com/,,,19,-1.16
New To Austin 20-30’s (NTA),,233293443506311,N/A,2016-10-25 16:22:25 EDT,Photo,47,7,0,2,0,7,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/233293443506311/permalink/728376867331297,Today's election update A Republican & A Democrat,https://www.facebook.com/photo.php?fbid=1206101226104976&set=gm.728376867331297&type=3,,,,,,,63,-1.06
San Francisco Bay Area Street Photography,,52850385745,N/A,2016-11-07 21:15:32 EST,Photo,77,0,0,12,0,1,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/52850385745/permalink/10154716990250746,The calm before the election day sh*tstorm,https://www.facebook.com/photo.php?fbid=10153906101495877&set=gm.10154716990250746&type=3,,,,,,,90,-1.04
"Washington D.C. Housing, Rooms, Apartments, Sublets",,1468086266815937,N/A,2016-08-27 09:41:09 EDT,Link,1,0,0,0,0,0,0,0,0,,0,0,0,N/A,https://www.facebook.com/groups/1468086266815937/permalink/1607644809526748,"[OFFER] Hey everyone! I'm looking for someone to sublet my place in DC until the election. It's a fantastic studio -- $1300, furnished, across the street from the Trader Joes at 25th and Penn (where Foggy Bottom, West End and Georgetown meet), available Sept 1 - Nov 8. It'll go fast so please reply by today if possible ",http://washingtondc.craigslist.org/doc/sub/5750905282.html,,,Studio in Perfect Location,I have lived in this studio for three years and love it to death for endless reasons. It pains me to post it but I am leaving D.C. for seven months (September '16 to March '17) to campaign in the...,,,1,-0.91
